week_ending_date,location,location_name,target,target_data_type,count_value,rate_value
2022-11-19,18,Indiana,wk inc covid hosp,hosp,471,6.86
2022-11-19,20,Kansas,wk inc covid hosp,hosp,235,8.05
2022-11-19,21,Kentucky,wk inc covid hosp,hosp,290,6.43
2022-11-19,22,Louisiana,wk inc covid hosp,hosp,309,6.78
2022-11-19,25,Massachusetts,wk inc covid hosp,hosp,621,9.29
2022-11-19,24,Maryland,wk inc covid hosp,hosp,423,6.88
2022-11-19,23,Maine,wk inc covid hosp,hosp,71,5.09
2022-11-19,26,Michigan,wk inc covid hosp,hosp,805,7.97
2022-11-19,27,Minnesota,wk inc covid hosp,hosp,521,9.08
2022-11-19,29,Missouri,wk inc covid hosp,hosp,521,8.43
2022-11-19,28,Mississippi,wk inc covid hosp,hosp,83,2.84
2022-11-19,30,Montana,wk inc covid hosp,hosp,107,9.47
2022-11-19,37,North Carolina,wk inc covid hosp,hosp,463,4.41
2022-11-19,38,North Dakota,wk inc covid hosp,hosp,64,8.24
2022-11-19,31,Nebraska,wk inc covid hosp,hosp,144,7.3
2022-11-19,33,New Hampshire,wk inc covid hosp,hosp,97,6.92
2022-11-19,34,New Jersey,wk inc covid hosp,hosp,1053,11.34
2022-11-19,35,New Mexico,wk inc covid hosp,hosp,213,10.14
2022-11-19,32,Nevada,wk inc covid hosp,hosp,315,9.9
2022-11-19,36,New York,wk inc covid hosp,hosp,2392,12.23
2022-11-19,39,Ohio,wk inc covid hosp,hosp,1181,10.03
2022-11-19,40,Oklahoma,wk inc covid hosp,hosp,156,3.87
2022-11-19,41,Oregon,wk inc covid hosp,hosp,248,5.86
2022-11-19,42,Pennsylvania,wk inc covid hosp,hosp,1262,9.72
2022-11-19,72,Puerto Rico,wk inc covid hosp,hosp,133,4.05
2022-11-19,44,Rhode Island,wk inc covid hosp,hosp,78,7.14
2022-11-19,45,South Carolina,wk inc covid hosp,hosp,205,3.84
2022-11-19,46,South Dakota,wk inc covid hosp,hosp,106,11.57
2022-11-19,47,Tennessee,wk inc covid hosp,hosp,343,4.83
2022-11-19,48,Texas,wk inc covid hosp,hosp,1293,4.25
2022-11-19,US,United States,wk inc covid hosp,hosp,25255,7.49
2022-11-19,49,Utah,wk inc covid hosp,hosp,242,7.09
2022-11-19,51,Virginia,wk inc covid hosp,hosp,482,5.59
2022-11-19,50,Vermont,wk inc covid hosp,hosp,46,7.11
2022-11-19,53,Washington,wk inc covid hosp,hosp,343,4.42
2022-11-19,55,Wisconsin,wk inc covid hosp,hosp,453,7.7
2022-11-19,54,West Virginia,wk inc covid hosp,hosp,115,6.5
2022-11-19,56,Wyoming,wk inc covid hosp,hosp,45,7.74
2022-11-26,02,Alaska,wk inc covid hosp,hosp,42,5.9
2022-11-26,01,Alabama,wk inc covid hosp,hosp,263,5.16
2022-11-26,05,Arkansas,wk inc covid hosp,hosp,144,4.7
2022-11-26,04,Arizona,wk inc covid hosp,hosp,1093,14.74
2022-11-26,06,California,wk inc covid hosp,hosp,3598,9.27
2022-11-26,08,Colorado,wk inc covid hosp,hosp,791,13.54
2022-11-26,09,Connecticut,wk inc covid hosp,hosp,411,11.38
2022-11-26,11,District of Columbia,wk inc covid hosp,hosp,72,10.65
2022-11-26,10,Delaware,wk inc covid hosp,hosp,99,9.63
2022-11-26,12,Florida,wk inc covid hosp,hosp,1294,5.72
2022-11-26,13,Georgia,wk inc covid hosp,hosp,981,8.94
2022-11-26,15,Hawaii,wk inc covid hosp,hosp,91,6.52
2022-11-26,19,Iowa,wk inc covid hosp,hosp,224,6.99
2022-11-26,16,Idaho,wk inc covid hosp,hosp,149,7.6
2022-11-26,17,Illinois,wk inc covid hosp,hosp,1318,10.49
2022-11-26,18,Indiana,wk inc covid hosp,hosp,579,8.44
2022-11-26,20,Kansas,wk inc covid hosp,hosp,297,10.17
2022-11-26,21,Kentucky,wk inc covid hosp,hosp,330,7.32
2022-11-26,22,Louisiana,wk inc covid hosp,hosp,448,9.83
2022-11-26,25,Massachusetts,wk inc covid hosp,hosp,660,10.05
2022-11-26,24,Maryland,wk inc covid hosp,hosp,408,6.64
2022-11-26,23,Maine,wk inc covid hosp,hosp,76,5.45
2022-11-26,26,Michigan,wk inc covid hosp,hosp,793,7.85
2022-11-26,27,Minnesota,wk inc covid hosp,hosp,506,8.82
2022-11-26,29,Missouri,wk inc covid hosp,hosp,606,9.8
2022-11-26,28,Mississippi,wk inc covid hosp,hosp,88,3.01
2022-11-26,30,Montana,wk inc covid hosp,hosp,96,8.5
2022-11-26,37,North Carolina,wk inc covid hosp,hosp,487,4.65
2022-11-26,38,North Dakota,wk inc covid hosp,hosp,82,10.3
2022-11-26,31,Nebraska,wk inc covid hosp,hosp,206,10.45
2022-11-26,33,New Hampshire,wk inc covid hosp,hosp,72,5.14
2022-11-26,34,New Jersey,wk inc covid hosp,hosp,1059,11.41
2022-11-26,35,New Mexico,wk inc covid hosp,hosp,233,11.09
2022-11-26,32,Nevada,wk inc covid hosp,hosp,384,12.07
2022-11-26,36,New York,wk inc covid hosp,hosp,2463,12.6
2022-11-26,39,Ohio,wk inc covid hosp,hosp,1218,10.34
2022-11-26,40,Oklahoma,wk inc covid hosp,hosp,227,5.63
2022-11-26,41,Oregon,wk inc covid hosp,hosp,337,7.96
2022-11-26,42,Pennsylvania,wk inc covid hosp,hosp,1237,9.51
2022-11-26,72,Puerto Rico,wk inc covid hosp,hosp,108,3.29
2022-11-26,44,Rhode Island,wk inc covid hosp,hosp,67,6.13
2022-11-26,45,South Carolina,wk inc covid hosp,hosp,216,4.05
2022-11-26,46,South Dakota,wk inc covid hosp,hosp,83,9.06
2022-11-26,47,Tennessee,wk inc covid hosp,hosp,371,5.22
2022-11-26,48,Texas,wk inc covid hosp,hosp,1617,5.32
2022-11-26,US,United States,wk inc covid hosp,hosp,27679,8.21
2022-11-26,49,Utah,wk inc covid hosp,hosp,254,7.44
2022-11-26,51,Virginia,wk inc covid hosp,hosp,435,5.05
2022-11-26,50,Vermont,wk inc covid hosp,hosp,35,5.41
2022-11-26,53,Washington,wk inc covid hosp,hosp,378,4.87
2022-11-26,55,Wisconsin,wk inc covid hosp,hosp,460,7.8
2022-11-26,54,West Virginia,wk inc covid hosp,hosp,125,7.06
2022-11-26,56,Wyoming,wk inc covid hosp,hosp,55,9.46
2022-12-03,02,Alaska,wk inc covid hosp,hosp,44,6.18
2022-12-03,01,Alabama,wk inc covid hosp,hosp,431,8.46
2022-12-03,05,Arkansas,wk inc covid hosp,hosp,240,7.83
2022-12-03,04,Arizona,wk inc covid hosp,hosp,1247,16.82
2022-12-03,06,California,wk inc covid hosp,hosp,4953,12.76
2022-12-03,08,Colorado,wk inc covid hosp,hosp,849,14.53
2022-12-03,09,Connecticut,wk inc covid hosp,hosp,530,14.67
2022-12-03,11,District of Columbia,wk inc covid hosp,hosp,112,16.57
2022-12-03,10,Delaware,wk inc covid hosp,hosp,118,11.47
2022-12-03,12,Florida,wk inc covid hosp,hosp,1702,7.53
2022-12-03,13,Georgia,wk inc covid hosp,hosp,1340,12.21
2022-12-03,15,Hawaii,wk inc covid hosp,hosp,112,8.03
2022-12-03,19,Iowa,wk inc covid hosp,hosp,289,9.01
2022-12-03,16,Idaho,wk inc covid hosp,hosp,166,8.46
2022-12-03,17,Illinois,wk inc covid hosp,hosp,1639,13.04
2022-12-03,18,Indiana,wk inc covid hosp,hosp,773,11.27
2022-12-03,20,Kansas,wk inc covid hosp,hosp,395,13.53
2022-12-03,21,Kentucky,wk inc covid hosp,hosp,685,15.19
2022-12-03,22,Louisiana,wk inc covid hosp,hosp,509,11.16
2022-12-03,25,Massachusetts,wk inc covid hosp,hosp,771,11.65
2022-12-03,24,Maryland,wk inc covid hosp,hosp,513,8.34
2022-12-03,23,Maine,wk inc covid hosp,hosp,81,5.81
2022-12-03,26,Michigan,wk inc covid hosp,hosp,872,8.68
2022-12-03,27,Minnesota,wk inc covid hosp,hosp,584,10.18
2022-12-03,29,Missouri,wk inc covid hosp,hosp,774,12.52
2022-12-03,28,Mississippi,wk inc covid hosp,hosp,177,6.05
2022-12-03,30,Montana,wk inc covid hosp,hosp,118,10.45
2022-12-03,37,North Carolina,wk inc covid hosp,hosp,603,5.7
2022-12-03,38,North Dakota,wk inc covid hosp,hosp,93,11.72
2022-12-03,31,Nebraska,wk inc covid hosp,hosp,277,14.05
2022-12-03,33,New Hampshire,wk inc covid hosp,hosp,135,9.63
2022-12-03,34,New Jersey,wk inc covid hosp,hosp,1317,14.19
2022-12-03,35,New Mexico,wk inc covid hosp,hosp,237,11.28
2022-12-03,32,Nevada,wk inc covid hosp,hosp,454,14.27
2022-12-03,36,New York,wk inc covid hosp,hosp,2989,15.29
2022-12-03,39,Ohio,wk inc covid hosp,hosp,1625,13.8
2022-12-03,40,Oklahoma,wk inc covid hosp,hosp,367,9.09
2022-12-03,41,Oregon,wk inc covid hosp,hosp,403,9.52
2022-12-03,42,Pennsylvania,wk inc covid hosp,hosp,1378,10.63
2022-12-03,72,Puerto Rico,wk inc covid hosp,hosp,172,5.23
2022-12-03,44,Rhode Island,wk inc covid hosp,hosp,89,8.15
2022-12-03,45,South Carolina,wk inc covid hosp,hosp,319,5.98
2022-12-03,46,South Dakota,wk inc covid hosp,hosp,90,9.83
2022-12-03,47,Tennessee,wk inc covid hosp,hosp,518,7.29
2022-12-03,48,Texas,wk inc covid hosp,hosp,2328,7.66
2022-12-03,US,United States,wk inc covid hosp,hosp,35739,10.6
2022-12-03,49,Utah,wk inc covid hosp,hosp,338,9.9
2022-12-03,51,Virginia,wk inc covid hosp,hosp,605,7.02
2022-12-03,50,Vermont,wk inc covid hosp,hosp,31,4.79
2022-12-03,53,Washington,wk inc covid hosp,hosp,488,6.29
2022-12-03,55,Wisconsin,wk inc covid hosp,hosp,598,10.24
2022-12-03,54,West Virginia,wk inc covid hosp,hosp,164,9.27
2022-12-03,56,Wyoming,wk inc covid hosp,hosp,85,14.62
2022-12-10,02,Alaska,wk inc covid hosp,hosp,50,7.03
2022-12-10,01,Alabama,wk inc covid hosp,hosp,452,8.87
2022-12-10,05,Arkansas,wk inc covid hosp,hosp,248,8.09
2022-12-10,04,Arizona,wk inc covid hosp,hosp,1232,16.62
2022-12-10,06,California,wk inc covid hosp,hosp,4981,12.83
2022-12-10,08,Colorado,wk inc covid hosp,hosp,699,11.96
2022-12-10,09,Connecticut,wk inc covid hosp,hosp,516,14.28
2022-12-10,11,District of Columbia,wk inc covid hosp,hosp,129,19.09
2022-12-10,10,Delaware,wk inc covid hosp,hosp,100,9.72
2022-12-10,12,Florida,wk inc covid hosp,hosp,1803,7.98
2022-12-10,13,Georgia,wk inc covid hosp,hosp,1514,13.8
2022-12-10,15,Hawaii,wk inc covid hosp,hosp,121,8.67
2022-12-10,19,Iowa,wk inc covid hosp,hosp,329,10.26
2022-12-10,16,Idaho,wk inc covid hosp,hosp,153,7.8
2022-12-10,17,Illinois,wk inc covid hosp,hosp,1750,13.88
2022-12-10,18,Indiana,wk inc covid hosp,hosp,878,12.8
2022-12-10,20,Kansas,wk inc covid hosp,hosp,400,13.7
2022-12-10,21,Kentucky,wk inc covid hosp,hosp,408,9.05
2022-12-10,22,Louisiana,wk inc covid hosp,hosp,491,10.77
2022-12-10,25,Massachusetts,wk inc covid hosp,hosp,878,13.18
2022-12-10,24,Maryland,wk inc covid hosp,hosp,561,9.12
2022-12-10,23,Maine,wk inc covid hosp,hosp,91,6.52
2022-12-10,26,Michigan,wk inc covid hosp,hosp,1003,9.93
2022-12-10,27,Minnesota,wk inc covid hosp,hosp,554,9.66
2022-12-10,29,Missouri,wk inc covid hosp,hosp,837,13.54
2022-12-10,28,Mississippi,wk inc covid hosp,hosp,191,6.53
2022-12-10,30,Montana,wk inc covid hosp,hosp,127,11.24
2022-12-10,37,North Carolina,wk inc covid hosp,hosp,658,6.28
2022-12-10,38,North Dakota,wk inc covid hosp,hosp,50,6.44
2022-12-10,31,Nebraska,wk inc covid hosp,hosp,241,12.22
2022-12-10,33,New Hampshire,wk inc covid hosp,hosp,108,7.71
2022-12-10,34,New Jersey,wk inc covid hosp,hosp,1263,13.6
2022-12-10,35,New Mexico,wk inc covid hosp,hosp,208,9.9
2022-12-10,32,Nevada,wk inc covid hosp,hosp,467,14.68
2022-12-10,36,New York,wk inc covid hosp,hosp,3189,16.31
2022-12-10,39,Ohio,wk inc covid hosp,hosp,1637,13.9
2022-12-10,40,Oklahoma,wk inc covid hosp,hosp,365,9.04
2022-12-10,41,Oregon,wk inc covid hosp,hosp,350,8.27
2022-12-10,42,Pennsylvania,wk inc covid hosp,hosp,1398,10.74
2022-12-10,72,Puerto Rico,wk inc covid hosp,hosp,162,4.93
2022-12-10,44,Rhode Island,wk inc covid hosp,hosp,79,7.23
2022-12-10,45,South Carolina,wk inc covid hosp,hosp,368,6.9
2022-12-10,46,South Dakota,wk inc covid hosp,hosp,76,8.3
2022-12-10,47,Tennessee,wk inc covid hosp,hosp,579,8.15
2022-12-10,48,Texas,wk inc covid hosp,hosp,2554,8.4
2022-12-10,US,United States,wk inc covid hosp,hosp,36526,10.83
2022-12-10,49,Utah,wk inc covid hosp,hosp,280,8.2
2022-12-10,51,Virginia,wk inc covid hosp,hosp,682,7.92
2022-12-10,50,Vermont,wk inc covid hosp,hosp,54,8.34
2022-12-10,53,Washington,wk inc covid hosp,hosp,437,5.63
2022-12-10,55,Wisconsin,wk inc covid hosp,hosp,598,10.25
2022-12-10,54,West Virginia,wk inc covid hosp,hosp,173,9.77
2022-12-10,56,Wyoming,wk inc covid hosp,hosp,46,7.91
2022-12-17,02,Alaska,wk inc covid hosp,hosp,45,6.32
2022-12-17,01,Alabama,wk inc covid hosp,hosp,526,10.3
2022-12-17,05,Arkansas,wk inc covid hosp,hosp,302,9.79
2022-12-17,04,Arizona,wk inc covid hosp,hosp,952,12.84
2022-12-17,06,California,wk inc covid hosp,hosp,4922,12.68
2022-12-17,08,Colorado,wk inc covid hosp,hosp,595,10.18
2022-12-17,09,Connecticut,wk inc covid hosp,hosp,632,17.5
2022-12-17,11,District of Columbia,wk inc covid hosp,hosp,126,18.65
2022-12-17,10,Delaware,wk inc covid hosp,hosp,114,11.08
2022-12-17,12,Florida,wk inc covid hosp,hosp,2156,9.55
2022-12-17,13,Georgia,wk inc covid hosp,hosp,1686,15.37
2022-12-17,15,Hawaii,wk inc covid hosp,hosp,111,7.96
2022-12-17,19,Iowa,wk inc covid hosp,hosp,330,10.29
2022-12-17,16,Idaho,wk inc covid hosp,hosp,164,8.36
2022-12-17,17,Illinois,wk inc covid hosp,hosp,2218,17.69
2022-12-17,18,Indiana,wk inc covid hosp,hosp,888,12.94
2022-12-17,20,Kansas,wk inc covid hosp,hosp,332,11.37
2022-12-17,21,Kentucky,wk inc covid hosp,hosp,449,9.96
2022-12-17,22,Louisiana,wk inc covid hosp,hosp,428,9.39
2022-12-17,25,Massachusetts,wk inc covid hosp,hosp,992,14.86
2022-12-17,24,Maryland,wk inc covid hosp,hosp,587,9.55
2022-12-17,23,Maine,wk inc covid hosp,hosp,74,5.3
2022-12-17,26,Michigan,wk inc covid hosp,hosp,1163,11.51
2022-12-17,27,Minnesota,wk inc covid hosp,hosp,539,9.39
2022-12-17,29,Missouri,wk inc covid hosp,hosp,885,14.32
2022-12-17,28,Mississippi,wk inc covid hosp,hosp,219,7.48
2022-12-17,30,Montana,wk inc covid hosp,hosp,102,9.03
2022-12-17,37,North Carolina,wk inc covid hosp,hosp,800,7.55
2022-12-17,38,North Dakota,wk inc covid hosp,hosp,65,8.24
2022-12-17,31,Nebraska,wk inc covid hosp,hosp,242,12.27
2022-12-17,33,New Hampshire,wk inc covid hosp,hosp,129,9.2
2022-12-17,34,New Jersey,wk inc covid hosp,hosp,1442,15.53
2022-12-17,35,New Mexico,wk inc covid hosp,hosp,180,8.57
2022-12-17,32,Nevada,wk inc covid hosp,hosp,374,11.75
2022-12-17,36,New York,wk inc covid hosp,hosp,3438,17.58
2022-12-17,39,Ohio,wk inc covid hosp,hosp,1718,14.58
2022-12-17,40,Oklahoma,wk inc covid hosp,hosp,412,10.21
2022-12-17,41,Oregon,wk inc covid hosp,hosp,398,9.4
2022-12-17,42,Pennsylvania,wk inc covid hosp,hosp,1529,11.73
2022-12-17,72,Puerto Rico,wk inc covid hosp,hosp,181,5.51
2022-12-17,44,Rhode Island,wk inc covid hosp,hosp,112,10.25
2022-12-17,45,South Carolina,wk inc covid hosp,hosp,435,8.15
2022-12-17,46,South Dakota,wk inc covid hosp,hosp,83,9.06
2022-12-17,47,Tennessee,wk inc covid hosp,hosp,620,8.72
2022-12-17,48,Texas,wk inc covid hosp,hosp,2719,8.95
2022-12-17,US,United States,wk inc covid hosp,hosp,38904,11.54
2022-12-17,49,Utah,wk inc covid hosp,hosp,258,7.56
2022-12-17,51,Virginia,wk inc covid hosp,hosp,879,10.2
2022-12-17,50,Vermont,wk inc covid hosp,hosp,54,8.34
2022-12-17,53,Washington,wk inc covid hosp,hosp,418,5.38
2022-12-17,55,Wisconsin,wk inc covid hosp,hosp,648,11
2022-12-17,54,West Virginia,wk inc covid hosp,hosp,196,11.07
2022-12-17,56,Wyoming,wk inc covid hosp,hosp,29,4.99
2022-12-24,02,Alaska,wk inc covid hosp,hosp,25,3.51
2022-12-24,01,Alabama,wk inc covid hosp,hosp,579,11.36
2022-12-24,05,Arkansas,wk inc covid hosp,hosp,327,10.61
2022-12-24,04,Arizona,wk inc covid hosp,hosp,837,11.29
2022-12-24,06,California,wk inc covid hosp,hosp,5015,12.92
2022-12-24,08,Colorado,wk inc covid hosp,hosp,564,9.65
2022-12-24,09,Connecticut,wk inc covid hosp,hosp,667,18.46
2022-12-24,11,District of Columbia,wk inc covid hosp,hosp,154,22.79
2022-12-24,10,Delaware,wk inc covid hosp,hosp,104,10.11
2022-12-24,12,Florida,wk inc covid hosp,hosp,2461,10.9
2022-12-24,13,Georgia,wk inc covid hosp,hosp,1560,14.22
2022-12-24,15,Hawaii,wk inc covid hosp,hosp,123,8.82
2022-12-24,19,Iowa,wk inc covid hosp,hosp,301,9.39
2022-12-24,16,Idaho,wk inc covid hosp,hosp,136,6.93
2022-12-24,17,Illinois,wk inc covid hosp,hosp,1981,15.81
2022-12-24,18,Indiana,wk inc covid hosp,hosp,877,12.78
2022-12-24,20,Kansas,wk inc covid hosp,hosp,370,12.67
2022-12-24,21,Kentucky,wk inc covid hosp,hosp,445,9.87
2022-12-24,22,Louisiana,wk inc covid hosp,hosp,475,10.42
2022-12-24,25,Massachusetts,wk inc covid hosp,hosp,1093,16.45
2022-12-24,24,Maryland,wk inc covid hosp,hosp,712,11.58
2022-12-24,23,Maine,wk inc covid hosp,hosp,88,6.31
2022-12-24,26,Michigan,wk inc covid hosp,hosp,1185,11.73
2022-12-24,27,Minnesota,wk inc covid hosp,hosp,554,9.66
2022-12-24,29,Missouri,wk inc covid hosp,hosp,867,14.03
2022-12-24,28,Mississippi,wk inc covid hosp,hosp,252,8.61
2022-12-24,30,Montana,wk inc covid hosp,hosp,109,9.65
2022-12-24,37,North Carolina,wk inc covid hosp,hosp,1064,10.14
2022-12-24,38,North Dakota,wk inc covid hosp,hosp,80,9.91
2022-12-24,31,Nebraska,wk inc covid hosp,hosp,218,11.06
2022-12-24,33,New Hampshire,wk inc covid hosp,hosp,141,10.06
2022-12-24,34,New Jersey,wk inc covid hosp,hosp,1564,16.85
2022-12-24,35,New Mexico,wk inc covid hosp,hosp,151,7.19
2022-12-24,32,Nevada,wk inc covid hosp,hosp,335,10.53
2022-12-24,36,New York,wk inc covid hosp,hosp,3604,18.43
2022-12-24,39,Ohio,wk inc covid hosp,hosp,1843,15.65
2022-12-24,40,Oklahoma,wk inc covid hosp,hosp,471,11.67
2022-12-24,41,Oregon,wk inc covid hosp,hosp,325,7.68
2022-12-24,42,Pennsylvania,wk inc covid hosp,hosp,1563,12.02
2022-12-24,72,Puerto Rico,wk inc covid hosp,hosp,182,5.54
2022-12-24,44,Rhode Island,wk inc covid hosp,hosp,109,9.98
2022-12-24,45,South Carolina,wk inc covid hosp,hosp,582,10.91
2022-12-24,46,South Dakota,wk inc covid hosp,hosp,82,8.95
2022-12-24,47,Tennessee,wk inc covid hosp,hosp,678,9.54
2022-12-24,48,Texas,wk inc covid hosp,hosp,2886,9.5
2022-12-24,US,United States,wk inc covid hosp,hosp,40352,11.97
2022-12-24,49,Utah,wk inc covid hosp,hosp,273,8
2022-12-24,51,Virginia,wk inc covid hosp,hosp,868,10.07
2022-12-24,50,Vermont,wk inc covid hosp,hosp,38,5.87
2022-12-24,53,Washington,wk inc covid hosp,hosp,484,6.23
2022-12-24,55,Wisconsin,wk inc covid hosp,hosp,637,10.8
2022-12-24,54,West Virginia,wk inc covid hosp,hosp,261,14.75
2022-12-24,56,Wyoming,wk inc covid hosp,hosp,36,6.19
2022-12-31,02,Alaska,wk inc covid hosp,hosp,32,4.5
2022-12-31,01,Alabama,wk inc covid hosp,hosp,750,14.71
2022-12-31,05,Arkansas,wk inc covid hosp,hosp,438,14.26
2022-12-31,04,Arizona,wk inc covid hosp,hosp,830,11.19
2022-12-31,06,California,wk inc covid hosp,hosp,5349,13.78
2022-12-31,08,Colorado,wk inc covid hosp,hosp,527,9.02
2022-12-31,09,Connecticut,wk inc covid hosp,hosp,797,22.06
2022-12-31,11,District of Columbia,wk inc covid hosp,hosp,153,22.64
2022-12-31,10,Delaware,wk inc covid hosp,hosp,159,15.46
2022-12-31,12,Florida,wk inc covid hosp,hosp,2983,13.21
2022-12-31,13,Georgia,wk inc covid hosp,hosp,1743,15.89
2022-12-31,15,Hawaii,wk inc covid hosp,hosp,121,8.67
2022-12-31,19,Iowa,wk inc covid hosp,hosp,325,10.13
2022-12-31,16,Idaho,wk inc covid hosp,hosp,160,8.16
2022-12-31,17,Illinois,wk inc covid hosp,hosp,2063,16.46
2022-12-31,18,Indiana,wk inc covid hosp,hosp,957,13.95
2022-12-31,20,Kansas,wk inc covid hosp,hosp,354,12.12
2022-12-31,21,Kentucky,wk inc covid hosp,hosp,640,14.19
2022-12-31,22,Louisiana,wk inc covid hosp,hosp,503,11.03
2022-12-31,25,Massachusetts,wk inc covid hosp,hosp,1435,21.63
2022-12-31,24,Maryland,wk inc covid hosp,hosp,804,13.07
2022-12-31,23,Maine,wk inc covid hosp,hosp,99,7.1
2022-12-31,26,Michigan,wk inc covid hosp,hosp,1198,11.78
2022-12-31,27,Minnesota,wk inc covid hosp,hosp,557,9.71
2022-12-31,29,Missouri,wk inc covid hosp,hosp,948,15.34
2022-12-31,28,Mississippi,wk inc covid hosp,hosp,472,16.13
2022-12-31,30,Montana,wk inc covid hosp,hosp,133,11.78
2022-12-31,37,North Carolina,wk inc covid hosp,hosp,1753,16.66
2022-12-31,38,North Dakota,wk inc covid hosp,hosp,68,8.5
2022-12-31,31,Nebraska,wk inc covid hosp,hosp,201,10.19
2022-12-31,33,New Hampshire,wk inc covid hosp,hosp,182,12.99
2022-12-31,34,New Jersey,wk inc covid hosp,hosp,1638,17.64
2022-12-31,35,New Mexico,wk inc covid hosp,hosp,168,8
2022-12-31,32,Nevada,wk inc covid hosp,hosp,301,9.46
2022-12-31,36,New York,wk inc covid hosp,hosp,3495,17.88
2022-12-31,39,Ohio,wk inc covid hosp,hosp,1972,16.74
2022-12-31,40,Oklahoma,wk inc covid hosp,hosp,487,12.07
2022-12-31,41,Oregon,wk inc covid hosp,hosp,334,7.89
2022-12-31,42,Pennsylvania,wk inc covid hosp,hosp,1678,12.94
2022-12-31,72,Puerto Rico,wk inc covid hosp,hosp,165,5.02
2022-12-31,44,Rhode Island,wk inc covid hosp,hosp,109,9.98
2022-12-31,45,South Carolina,wk inc covid hosp,hosp,793,14.86
2022-12-31,46,South Dakota,wk inc covid hosp,hosp,61,6.66
2022-12-31,47,Tennessee,wk inc covid hosp,hosp,797,11.21
2022-12-31,48,Texas,wk inc covid hosp,hosp,3902,12.84
2022-12-31,US,United States,wk inc covid hosp,hosp,45738,13.58
2022-12-31,49,Utah,wk inc covid hosp,hosp,288,8.44
2022-12-31,51,Virginia,wk inc covid hosp,hosp,1241,14.4
2022-12-31,50,Vermont,wk inc covid hosp,hosp,58,8.96
2022-12-31,53,Washington,wk inc covid hosp,hosp,467,6.01
2022-12-31,55,Wisconsin,wk inc covid hosp,hosp,662,11.27
2022-12-31,54,West Virginia,wk inc covid hosp,hosp,348,19.66
2022-12-31,56,Wyoming,wk inc covid hosp,hosp,24,4.13
2023-01-07,02,Alaska,wk inc covid hosp,hosp,39,5.48
2023-01-07,01,Alabama,wk inc covid hosp,hosp,767,15.05
2023-01-07,05,Arkansas,wk inc covid hosp,hosp,472,15.37
2023-01-07,04,Arizona,wk inc covid hosp,hosp,697,9.4
2023-01-07,06,California,wk inc covid hosp,hosp,4825,12.43
2023-01-07,08,Colorado,wk inc covid hosp,hosp,439,7.51
2023-01-07,09,Connecticut,wk inc covid hosp,hosp,751,20.79
2023-01-07,11,District of Columbia,wk inc covid hosp,hosp,182,26.93
2023-01-07,10,Delaware,wk inc covid hosp,hosp,168,16.34
2023-01-07,12,Florida,wk inc covid hosp,hosp,3643,16.12
2023-01-07,13,Georgia,wk inc covid hosp,hosp,1944,17.72
2023-01-07,15,Hawaii,wk inc covid hosp,hosp,119,8.53
2023-01-07,19,Iowa,wk inc covid hosp,hosp,309,9.64
2023-01-07,16,Idaho,wk inc covid hosp,hosp,113,5.76
2023-01-07,17,Illinois,wk inc covid hosp,hosp,1877,14.98
2023-01-07,18,Indiana,wk inc covid hosp,hosp,797,11.62
2023-01-07,20,Kansas,wk inc covid hosp,hosp,375,12.84
2023-01-07,21,Kentucky,wk inc covid hosp,hosp,581,12.88
2023-01-07,22,Louisiana,wk inc covid hosp,hosp,702,15.4
2023-01-07,25,Massachusetts,wk inc covid hosp,hosp,1431,21.41
2023-01-07,24,Maryland,wk inc covid hosp,hosp,820,13.34
2023-01-07,23,Maine,wk inc covid hosp,hosp,87,6.24
2023-01-07,26,Michigan,wk inc covid hosp,hosp,1126,11.13
2023-01-07,27,Minnesota,wk inc covid hosp,hosp,551,9.6
2023-01-07,29,Missouri,wk inc covid hosp,hosp,840,13.59
2023-01-07,28,Mississippi,wk inc covid hosp,hosp,459,15.68
2023-01-07,30,Montana,wk inc covid hosp,hosp,98,8.68
2023-01-07,37,North Carolina,wk inc covid hosp,hosp,1634,15.55
2023-01-07,38,North Dakota,wk inc covid hosp,hosp,47,5.66
2023-01-07,31,Nebraska,wk inc covid hosp,hosp,165,8.37
2023-01-07,33,New Hampshire,wk inc covid hosp,hosp,165,11.77
2023-01-07,34,New Jersey,wk inc covid hosp,hosp,1754,18.89
2023-01-07,35,New Mexico,wk inc covid hosp,hosp,105,5
2023-01-07,32,Nevada,wk inc covid hosp,hosp,283,8.89
2023-01-07,36,New York,wk inc covid hosp,hosp,3763,19.25
2023-01-07,39,Ohio,wk inc covid hosp,hosp,1667,14.15
2023-01-07,40,Oklahoma,wk inc covid hosp,hosp,494,12.24
2023-01-07,41,Oregon,wk inc covid hosp,hosp,289,6.83
2023-01-07,42,Pennsylvania,wk inc covid hosp,hosp,1818,14.01
2023-01-07,72,Puerto Rico,wk inc covid hosp,hosp,198,6.03
2023-01-07,44,Rhode Island,wk inc covid hosp,hosp,141,12.91
2023-01-07,45,South Carolina,wk inc covid hosp,hosp,869,16.29
2023-01-07,46,South Dakota,wk inc covid hosp,hosp,56,6.11
2023-01-07,47,Tennessee,wk inc covid hosp,hosp,779,10.96
2023-01-07,48,Texas,wk inc covid hosp,hosp,4110,13.52
2023-01-07,US,United States,wk inc covid hosp,hosp,45487,13.5
2023-01-07,49,Utah,wk inc covid hosp,hosp,272,7.97
