location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-18,RSVHub-ensemble,7.224718434876377e-4,0.0011133618081468643,0.0013583632831424015,0.0016445166660019454,0.0023155272157415804,7.2e-4,0.0011,0.0014,0.0016,0.0023,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-25,RSVHub-ensemble,4.913473822790826e-4,8.525135097234935e-4,0.0011254563564696129,0.001457626636400921,0.002359228325546716,4.9e-4,8.5e-4,0.0011,0.0015,0.0024,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
Alaska,AK,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,CEPH-Rtrend_rsv,2,4,6,8,14,2,4,6,8,10,CEPH Lab at Indiana University,2026-04-15,Rtrend RSV
Alaska,AK,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,CEPH-Rtrend_rsv,1,3,5,8,17,1,3,5,8,20,CEPH Lab at Indiana University,2026-04-15,Rtrend RSV
Alaska,AK,2,wk inc rsv hosp,hosp,2026-04-18,2026-05-02,CEPH-Rtrend_rsv,1,2,4,7,18,1,2,4,7,20,CEPH Lab at Indiana University,2026-04-15,Rtrend RSV
Alaska,AK,0,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-18,CFA_Pyrenew-Pyrenew_E_RSV,0.0010124248515778296,0.0019379761578371371,0.0024663613560259763,0.0030635835886062626,0.004470384657014971,0.001,0.0019,0.0025,0.0031,0.0045,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_ED_Visits_RSV
Alaska,AK,1,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-25,CFA_Pyrenew-Pyrenew_E_RSV,5.552071903815596e-4,0.0012983576158172583,0.0018730563195214962,0.002572993152411716,0.004396783511101565,5.6e-4,0.0013,0.0019,0.0026,0.0044,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_ED_Visits_RSV
Alaska,AK,0,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-18,CFA_Pyrenew-Pyrenew_HE_RSV,0.00112348101200953,0.00193778251162699,0.00246105998697069,0.00308758631208739,0.00446987697319982,0.0011,0.0019,0.0025,0.0031,0.0045,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alaska,AK,1,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-25,CFA_Pyrenew-Pyrenew_HE_RSV,5.5852799155237e-4,0.00128416948678181,0.00187579952681127,0.00258413953332557,0.00448785339476973,5.6e-4,0.0013,0.0019,0.0026,0.0045,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alaska,AK,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,CFA_Pyrenew-Pyrenew_HE_RSV,1,3,5,6,10,1,3,5,6,10,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alaska,AK,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,CFA_Pyrenew-Pyrenew_HE_RSV,0,2,4,5,10,0,2,4,5,10,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alaska,AK,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,CFA_Pyrenew-Pyrenew_H_RSV,1,4,6,9,16,1,4,6,9,20,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_RSV
Alaska,AK,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,CFA_Pyrenew-Pyrenew_H_RSV,0,3,5,8,18,0,3,5,8,20,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_RSV
Alaska,AK,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,Google_SAI-RSVEns,1,4,6,8,20,1,4,6,8,20,Google Science AI,2026-04-15,RSVEnsemble
Alaska,AK,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,Google_SAI-RSVEns,0.5,2.5,4,6,10,1,3,4,6,10,Google Science AI,2026-04-15,RSVEnsemble
Alaska,AK,2,wk inc rsv hosp,hosp,2026-04-18,2026-05-02,Google_SAI-RSVEns,0.5,1.5,3.5,5,8.5,1,2,4,5,9,Google Science AI,2026-04-15,RSVEnsemble
Alaska,AK,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,RSVHub-baseline,0,6,8,10,23,0,6,8,10,20,RSVHub-hub-models,2026-04-15,RSVHub baseline model
Alaska,AK,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,RSVHub-baseline,0,3.379113791137911,8,13,25.51558065580655,0,3,8,10,30,RSVHub-hub-models,2026-04-15,RSVHub baseline model
Alaska,AK,2,wk inc rsv hosp,hosp,2026-04-18,2026-05-02,RSVHub-baseline,0,2,8,15,29.481946569465688,0,2,8,20,30,RSVHub-hub-models,2026-04-15,RSVHub baseline model
Alaska,AK,0,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-18,RSVHub-baseline,0,0.0029,0.0034999999999999996,0.0040999999999999995,0.007782499999999991,0,0.0029,0.0035,0.0041,0.0078,RSVHub-hub-models,2026-04-15,RSVHub baseline model
Alaska,AK,1,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-25,RSVHub-baseline,0,0.0021999999999999997,0.0034999999999999996,0.004800000000000002,0.009142409774097738,0,0.0022,0.0035,0.0048,0.0091,RSVHub-hub-models,2026-04-15,RSVHub baseline model
Alaska,AK,2,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-05-02,RSVHub-baseline,0,0.0015999999999999996,0.0034999999999999996,0.005452703527035266,0.010150221102211027,0,0.0016,0.0035,0.0055,0.01,RSVHub-hub-models,2026-04-15,RSVHub baseline model
Alaska,AK,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,UGA_flucast-INFLAenza,0,1,2,4,9,0,1,2,4,9,UGA_flucast,2026-04-15,INFLAenza
Alaska,AK,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,UGA_flucast-INFLAenza,0,1,2,3,7,0,1,2,3,7,UGA_flucast,2026-04-15,INFLAenza
Alaska,AK,2,wk inc rsv hosp,hosp,2026-04-18,2026-05-02,UGA_flucast-INFLAenza,0,0,1,2,6,0,0,1,2,6,UGA_flucast,2026-04-15,INFLAenza
Alaska,AK,0,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-18,UGA_flucast-INFLAenza,0.00159047422017057,0.002448137123196593,0.002996511552044549,0.003620668965896163,0.005162944827711437,0.0016,0.0024,0.003,0.0036,0.0052,UGA_flucast,2026-04-15,INFLAenza
Alaska,AK,1,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-25,UGA_flucast-INFLAenza,0.0011498030301648457,0.0019254489917160458,0.002501741494889698,0.003208298710489243,0.005017408252594331,0.0011,0.0019,0.0025,0.0032,0.005,UGA_flucast,2026-04-15,INFLAenza
Alaska,AK,2,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-05-02,UGA_flucast-INFLAenza,8.024702017477344e-4,0.0015381697666205648,0.0020786501776390194,0.0027506439118728907,0.004623606627232336,8e-4,0.0015,0.0021,0.0028,0.0046,UGA_flucast,2026-04-15,INFLAenza
Alaska,AK,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,RSVHub-ensemble,1,3.5,5.5,7,12,1,4,6,7,10,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
Alaska,AK,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,RSVHub-ensemble,0.25,2.25,4,5.5,10,0,2,4,6,10,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
Alaska,AK,2,wk inc rsv hosp,hosp,2026-04-18,2026-05-02,RSVHub-ensemble,0.5,1.5,3.5,5,8.5,1,2,4,5,9,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
Alaska,AK,0,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-18,RSVHub-ensemble,0.0013569776160900502,0.0021929598174117914,0.002728785769507619,0.0033541276389917763,0.004816410900455629,0.0014,0.0022,0.0027,0.0034,0.0048,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
Alaska,AK,1,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-25,RSVHub-ensemble,8.541655108586078e-4,0.001604809239248928,0.002188770510850484,0.0028962191219074063,0.0047526308236820304,8.5e-4,0.0016,0.0022,0.0029,0.0048,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
Arizona,AZ,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,CEPH-Rtrend_rsv,26,39,47,57,77,30,40,50,60,80,CEPH Lab at Indiana University,2026-04-15,Rtrend RSV
