week_ending_date,location,location_name,target,target_data_type,count_value,rate_value
2025-02-15,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,0.0026,NA
2025-02-15,12,Florida,wk inc rsv prop ed visits,prop_ed,0.0027,NA
2025-02-15,13,Georgia,wk inc rsv prop ed visits,prop_ed,0.0016,NA
2025-02-15,15,Hawaii,wk inc rsv prop ed visits,prop_ed,0.0036,NA
2025-02-15,16,Idaho,wk inc rsv prop ed visits,prop_ed,0.0132,NA
2025-02-15,17,Illinois,wk inc rsv prop ed visits,prop_ed,0.0056,NA
2025-02-15,18,Indiana,wk inc rsv prop ed visits,prop_ed,0.0053,NA
2025-02-15,19,Iowa,wk inc rsv prop ed visits,prop_ed,0.0115,NA
2025-02-15,20,Kansas,wk inc rsv prop ed visits,prop_ed,0.0096,NA
2025-02-15,21,Kentucky,wk inc rsv prop ed visits,prop_ed,0.0058,NA
2025-02-15,22,Louisiana,wk inc rsv prop ed visits,prop_ed,0.0029,NA
2025-02-15,23,Maine,wk inc rsv prop ed visits,prop_ed,0.0058,NA
2025-02-15,24,Maryland,wk inc rsv prop ed visits,prop_ed,0.0024,NA
2025-02-15,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,0.0041,NA
2025-02-15,26,Michigan,wk inc rsv prop ed visits,prop_ed,0.008,NA
2025-02-15,27,Minnesota,wk inc rsv prop ed visits,prop_ed,0.0127,NA
2025-02-15,28,Mississippi,wk inc rsv prop ed visits,prop_ed,0.0019,NA
2025-02-15,30,Montana,wk inc rsv prop ed visits,prop_ed,0.0105,NA
2025-02-15,31,Nebraska,wk inc rsv prop ed visits,prop_ed,0.0063,NA
2025-02-15,32,Nevada,wk inc rsv prop ed visits,prop_ed,0.0076,NA
2025-02-15,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0.0062,NA
2025-02-15,34,New Jersey,wk inc rsv prop ed visits,prop_ed,0.0026,NA
2025-02-15,35,New Mexico,wk inc rsv prop ed visits,prop_ed,0.0186,NA
2025-02-15,36,New York,wk inc rsv prop ed visits,prop_ed,0.0026,NA
2025-02-15,37,North Carolina,wk inc rsv prop ed visits,prop_ed,0.0072,NA
2025-02-15,38,North Dakota,wk inc rsv prop ed visits,prop_ed,0.0062,NA
2025-02-15,39,Ohio,wk inc rsv prop ed visits,prop_ed,0.0032,NA
2025-02-15,40,Oklahoma,wk inc rsv prop ed visits,prop_ed,0.0123,NA
2025-02-15,41,Oregon,wk inc rsv prop ed visits,prop_ed,0.0125,NA
2025-02-15,42,Pennsylvania,wk inc rsv prop ed visits,prop_ed,0.0045,NA
2025-02-15,44,Rhode Island,wk inc rsv prop ed visits,prop_ed,0.0022,NA
2025-02-15,45,South Carolina,wk inc rsv prop ed visits,prop_ed,0.0021,NA
2025-02-15,46,South Dakota,wk inc rsv prop ed visits,prop_ed,0.0082,NA
2025-02-15,47,Tennessee,wk inc rsv prop ed visits,prop_ed,0.0039,NA
2025-02-15,48,Texas,wk inc rsv prop ed visits,prop_ed,0.0038,NA
2025-02-15,49,Utah,wk inc rsv prop ed visits,prop_ed,0.0138,NA
2025-02-15,50,Vermont,wk inc rsv prop ed visits,prop_ed,0.0071,NA
2025-02-15,51,Virginia,wk inc rsv prop ed visits,prop_ed,0.0027,NA
2025-02-15,53,Washington,wk inc rsv prop ed visits,prop_ed,0.0072,NA
2025-02-15,54,West Virginia,wk inc rsv prop ed visits,prop_ed,0.0149,NA
2025-02-15,55,Wisconsin,wk inc rsv prop ed visits,prop_ed,0.0106,NA
2025-02-15,56,Wyoming,wk inc rsv prop ed visits,prop_ed,0.0113,NA
2025-02-15,US,United States,wk inc rsv prop ed visits,prop_ed,0.0051,NA
2025-02-22,01,Alabama,wk inc rsv prop ed visits,prop_ed,0.0034,NA
2025-02-22,02,Alaska,wk inc rsv prop ed visits,prop_ed,0.0072,NA
2025-02-22,04,Arizona,wk inc rsv prop ed visits,prop_ed,0.007,NA
2025-02-22,05,Arkansas,wk inc rsv prop ed visits,prop_ed,0.0053,NA
2025-02-22,06,California,wk inc rsv prop ed visits,prop_ed,0.0044,NA
2025-02-22,08,Colorado,wk inc rsv prop ed visits,prop_ed,0.0092,NA
2025-02-22,09,Connecticut,wk inc rsv prop ed visits,prop_ed,0.0017,NA
2025-02-22,10,Delaware,wk inc rsv prop ed visits,prop_ed,0.0025,NA
2025-02-22,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,0.0018,NA
2025-02-22,12,Florida,wk inc rsv prop ed visits,prop_ed,0.0024,NA
2025-02-22,13,Georgia,wk inc rsv prop ed visits,prop_ed,0.0015,NA
2025-02-22,15,Hawaii,wk inc rsv prop ed visits,prop_ed,0.0028,NA
2025-02-22,16,Idaho,wk inc rsv prop ed visits,prop_ed,0.0147,NA
2025-02-22,17,Illinois,wk inc rsv prop ed visits,prop_ed,0.0045,NA
2025-02-22,18,Indiana,wk inc rsv prop ed visits,prop_ed,0.005,NA
2025-02-22,19,Iowa,wk inc rsv prop ed visits,prop_ed,0.0122,NA
2025-02-22,20,Kansas,wk inc rsv prop ed visits,prop_ed,0.008,NA
2025-02-22,21,Kentucky,wk inc rsv prop ed visits,prop_ed,0.0043,NA
2025-02-22,22,Louisiana,wk inc rsv prop ed visits,prop_ed,0.0025,NA
2025-02-22,23,Maine,wk inc rsv prop ed visits,prop_ed,0.0055,NA
2025-02-22,24,Maryland,wk inc rsv prop ed visits,prop_ed,0.0019,NA
2025-02-22,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,0.0034,NA
2025-02-22,26,Michigan,wk inc rsv prop ed visits,prop_ed,0.0069,NA
2025-02-22,27,Minnesota,wk inc rsv prop ed visits,prop_ed,0.0117,NA
2025-02-22,28,Mississippi,wk inc rsv prop ed visits,prop_ed,0.0013,NA
2025-02-22,30,Montana,wk inc rsv prop ed visits,prop_ed,0.013,NA
2025-02-22,31,Nebraska,wk inc rsv prop ed visits,prop_ed,0.005,NA
2025-02-22,32,Nevada,wk inc rsv prop ed visits,prop_ed,0.0071,NA
2025-02-22,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0.0047,NA
2025-02-22,34,New Jersey,wk inc rsv prop ed visits,prop_ed,0.0022,NA
2025-02-22,35,New Mexico,wk inc rsv prop ed visits,prop_ed,0.0177,NA
2025-02-22,36,New York,wk inc rsv prop ed visits,prop_ed,0.0024,NA
2025-02-22,37,North Carolina,wk inc rsv prop ed visits,prop_ed,0.0065,NA
2025-02-22,38,North Dakota,wk inc rsv prop ed visits,prop_ed,0.0115,NA
2025-02-22,39,Ohio,wk inc rsv prop ed visits,prop_ed,0.003,NA
2025-02-22,40,Oklahoma,wk inc rsv prop ed visits,prop_ed,0.0117,NA
2025-02-22,41,Oregon,wk inc rsv prop ed visits,prop_ed,0.0112,NA
2025-02-22,42,Pennsylvania,wk inc rsv prop ed visits,prop_ed,0.004,NA
2025-02-22,44,Rhode Island,wk inc rsv prop ed visits,prop_ed,0.0021,NA
2025-02-22,45,South Carolina,wk inc rsv prop ed visits,prop_ed,0.0017,NA
2025-02-22,46,South Dakota,wk inc rsv prop ed visits,prop_ed,0.0123,NA
2025-02-22,47,Tennessee,wk inc rsv prop ed visits,prop_ed,0.0038,NA
2025-02-22,48,Texas,wk inc rsv prop ed visits,prop_ed,0.0033,NA
2025-02-22,49,Utah,wk inc rsv prop ed visits,prop_ed,0.0123,NA
2025-02-22,50,Vermont,wk inc rsv prop ed visits,prop_ed,0.0069,NA
2025-02-22,51,Virginia,wk inc rsv prop ed visits,prop_ed,0.0018,NA
2025-02-22,53,Washington,wk inc rsv prop ed visits,prop_ed,0.0084,NA
2025-02-22,54,West Virginia,wk inc rsv prop ed visits,prop_ed,0.0121,NA
2025-02-22,55,Wisconsin,wk inc rsv prop ed visits,prop_ed,0.0092,NA
2025-02-22,56,Wyoming,wk inc rsv prop ed visits,prop_ed,0.011,NA
2025-02-22,US,United States,wk inc rsv prop ed visits,prop_ed,0.0047,NA
2025-03-01,01,Alabama,wk inc rsv prop ed visits,prop_ed,0.0023,NA
2025-03-01,02,Alaska,wk inc rsv prop ed visits,prop_ed,0.008,NA
2025-03-01,04,Arizona,wk inc rsv prop ed visits,prop_ed,0.0055,NA
2025-03-01,05,Arkansas,wk inc rsv prop ed visits,prop_ed,0.0044,NA
2025-03-01,06,California,wk inc rsv prop ed visits,prop_ed,0.0037,NA
2025-03-01,08,Colorado,wk inc rsv prop ed visits,prop_ed,0.0091,NA
2025-03-01,09,Connecticut,wk inc rsv prop ed visits,prop_ed,0.0013,NA
2025-03-01,10,Delaware,wk inc rsv prop ed visits,prop_ed,0.0016,NA
2025-03-01,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,0.001,NA
2025-03-01,12,Florida,wk inc rsv prop ed visits,prop_ed,0.0023,NA
2025-03-01,13,Georgia,wk inc rsv prop ed visits,prop_ed,0.0011,NA
2025-03-01,15,Hawaii,wk inc rsv prop ed visits,prop_ed,0.0034,NA
2025-03-01,16,Idaho,wk inc rsv prop ed visits,prop_ed,0.0132,NA
2025-03-01,17,Illinois,wk inc rsv prop ed visits,prop_ed,0.0038,NA
2025-03-01,18,Indiana,wk inc rsv prop ed visits,prop_ed,0.0042,NA
2025-03-01,19,Iowa,wk inc rsv prop ed visits,prop_ed,0.0109,NA
2025-03-01,20,Kansas,wk inc rsv prop ed visits,prop_ed,0.0062,NA
2025-03-01,21,Kentucky,wk inc rsv prop ed visits,prop_ed,0.0034,NA
2025-03-01,22,Louisiana,wk inc rsv prop ed visits,prop_ed,0.0019,NA
2025-03-01,23,Maine,wk inc rsv prop ed visits,prop_ed,0.0061,NA
2025-03-01,24,Maryland,wk inc rsv prop ed visits,prop_ed,0.0013,NA
2025-03-01,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,0.0027,NA
2025-03-01,26,Michigan,wk inc rsv prop ed visits,prop_ed,0.0057,NA
2025-03-01,27,Minnesota,wk inc rsv prop ed visits,prop_ed,0.011,NA
2025-03-01,28,Mississippi,wk inc rsv prop ed visits,prop_ed,0.0013,NA
2025-03-01,30,Montana,wk inc rsv prop ed visits,prop_ed,0.0146,NA
2025-03-01,31,Nebraska,wk inc rsv prop ed visits,prop_ed,0.0039,NA
2025-03-01,32,Nevada,wk inc rsv prop ed visits,prop_ed,0.005,NA
2025-03-01,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0.0047,NA
2025-03-01,34,New Jersey,wk inc rsv prop ed visits,prop_ed,0.0021,NA
2025-03-01,35,New Mexico,wk inc rsv prop ed visits,prop_ed,0.0151,NA
2025-03-01,36,New York,wk inc rsv prop ed visits,prop_ed,0.0019,NA
2025-03-01,37,North Carolina,wk inc rsv prop ed visits,prop_ed,0.0054,NA
2025-03-01,38,North Dakota,wk inc rsv prop ed visits,prop_ed,0.009,NA
2025-03-01,39,Ohio,wk inc rsv prop ed visits,prop_ed,0.0023,NA
2025-03-01,40,Oklahoma,wk inc rsv prop ed visits,prop_ed,0.0091,NA
2025-03-01,41,Oregon,wk inc rsv prop ed visits,prop_ed,0.009,NA
2025-03-01,42,Pennsylvania,wk inc rsv prop ed visits,prop_ed,0.0032,NA
2025-03-01,44,Rhode Island,wk inc rsv prop ed visits,prop_ed,0.0024,NA
2025-03-01,45,South Carolina,wk inc rsv prop ed visits,prop_ed,0.0018,NA
2025-03-01,46,South Dakota,wk inc rsv prop ed visits,prop_ed,0.0147,NA
2025-03-01,47,Tennessee,wk inc rsv prop ed visits,prop_ed,0.0023,NA
2025-03-01,48,Texas,wk inc rsv prop ed visits,prop_ed,0.0027,NA
2025-03-01,49,Utah,wk inc rsv prop ed visits,prop_ed,0.0129,NA
2025-03-01,50,Vermont,wk inc rsv prop ed visits,prop_ed,0.0071,NA
2025-03-01,51,Virginia,wk inc rsv prop ed visits,prop_ed,0.0016,NA
2025-03-01,53,Washington,wk inc rsv prop ed visits,prop_ed,0.0073,NA
2025-03-01,54,West Virginia,wk inc rsv prop ed visits,prop_ed,0.0099,NA
2025-03-01,55,Wisconsin,wk inc rsv prop ed visits,prop_ed,0.0093,NA
2025-03-01,56,Wyoming,wk inc rsv prop ed visits,prop_ed,0.0095,NA
2025-03-01,US,United States,wk inc rsv prop ed visits,prop_ed,0.004,NA
2025-03-08,01,Alabama,wk inc rsv prop ed visits,prop_ed,0.0021,NA
2025-03-08,02,Alaska,wk inc rsv prop ed visits,prop_ed,0.0051,NA
2025-03-08,04,Arizona,wk inc rsv prop ed visits,prop_ed,0.0046,NA
2025-03-08,05,Arkansas,wk inc rsv prop ed visits,prop_ed,0.0039,NA
2025-03-08,06,California,wk inc rsv prop ed visits,prop_ed,0.0032,NA
2025-03-08,08,Colorado,wk inc rsv prop ed visits,prop_ed,0.0078,NA
2025-03-08,09,Connecticut,wk inc rsv prop ed visits,prop_ed,0.0012,NA
2025-03-08,10,Delaware,wk inc rsv prop ed visits,prop_ed,0.0027,NA
2025-03-08,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,0.0016,NA
2025-03-08,12,Florida,wk inc rsv prop ed visits,prop_ed,0.0023,NA
2025-03-08,13,Georgia,wk inc rsv prop ed visits,prop_ed,0.0013,NA
2025-03-08,15,Hawaii,wk inc rsv prop ed visits,prop_ed,0.0031,NA
2025-03-08,16,Idaho,wk inc rsv prop ed visits,prop_ed,0.0124,NA
2025-03-08,17,Illinois,wk inc rsv prop ed visits,prop_ed,0.0034,NA
2025-03-08,18,Indiana,wk inc rsv prop ed visits,prop_ed,0.0039,NA
2025-03-08,19,Iowa,wk inc rsv prop ed visits,prop_ed,0.0107,NA
2025-03-08,20,Kansas,wk inc rsv prop ed visits,prop_ed,0.0062,NA
2025-03-08,21,Kentucky,wk inc rsv prop ed visits,prop_ed,0.0028,NA
2025-03-08,22,Louisiana,wk inc rsv prop ed visits,prop_ed,0.0015,NA
2025-03-08,23,Maine,wk inc rsv prop ed visits,prop_ed,0.0053,NA
2025-03-08,24,Maryland,wk inc rsv prop ed visits,prop_ed,0.0012,NA
2025-03-08,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,0.0026,NA
2025-03-08,26,Michigan,wk inc rsv prop ed visits,prop_ed,0.0055,NA
2025-03-08,27,Minnesota,wk inc rsv prop ed visits,prop_ed,0.0094,NA
2025-03-08,28,Mississippi,wk inc rsv prop ed visits,prop_ed,0.0011,NA
2025-03-08,30,Montana,wk inc rsv prop ed visits,prop_ed,0.0161,NA
2025-03-08,31,Nebraska,wk inc rsv prop ed visits,prop_ed,0.0068,NA
2025-03-08,32,Nevada,wk inc rsv prop ed visits,prop_ed,0.0039,NA
2025-03-08,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0.0047,NA
2025-03-08,34,New Jersey,wk inc rsv prop ed visits,prop_ed,0.0016,NA
2025-03-08,35,New Mexico,wk inc rsv prop ed visits,prop_ed,0.0144,NA
2025-03-08,36,New York,wk inc rsv prop ed visits,prop_ed,0.0016,NA
2025-03-08,37,North Carolina,wk inc rsv prop ed visits,prop_ed,0.0039,NA
2025-03-08,38,North Dakota,wk inc rsv prop ed visits,prop_ed,0.0099,NA
2025-03-08,39,Ohio,wk inc rsv prop ed visits,prop_ed,0.0025,NA
2025-03-08,40,Oklahoma,wk inc rsv prop ed visits,prop_ed,0.0076,NA
2025-03-08,41,Oregon,wk inc rsv prop ed visits,prop_ed,0.0081,NA
2025-03-08,42,Pennsylvania,wk inc rsv prop ed visits,prop_ed,0.0032,NA
2025-03-08,44,Rhode Island,wk inc rsv prop ed visits,prop_ed,0.0026,NA
2025-03-08,45,South Carolina,wk inc rsv prop ed visits,prop_ed,0.0012,NA
2025-03-08,46,South Dakota,wk inc rsv prop ed visits,prop_ed,0.0166,NA
2025-03-08,47,Tennessee,wk inc rsv prop ed visits,prop_ed,0.0025,NA
2025-03-08,48,Texas,wk inc rsv prop ed visits,prop_ed,0.0023,NA
2025-03-08,49,Utah,wk inc rsv prop ed visits,prop_ed,0.0117,NA
2025-03-08,50,Vermont,wk inc rsv prop ed visits,prop_ed,0.0064,NA
2025-03-08,51,Virginia,wk inc rsv prop ed visits,prop_ed,0.0014,NA
2025-03-08,53,Washington,wk inc rsv prop ed visits,prop_ed,0.0059,NA
2025-03-08,54,West Virginia,wk inc rsv prop ed visits,prop_ed,0.0121,NA
2025-03-08,55,Wisconsin,wk inc rsv prop ed visits,prop_ed,0.0077,NA
2025-03-08,56,Wyoming,wk inc rsv prop ed visits,prop_ed,0.0107,NA
2025-03-08,US,United States,wk inc rsv prop ed visits,prop_ed,0.0036,NA
2025-03-15,01,Alabama,wk inc rsv prop ed visits,prop_ed,0.0019,NA
2025-03-15,02,Alaska,wk inc rsv prop ed visits,prop_ed,0.004,NA
2025-03-15,04,Arizona,wk inc rsv prop ed visits,prop_ed,0.0034,NA
2025-03-15,05,Arkansas,wk inc rsv prop ed visits,prop_ed,0.0034,NA
2025-03-15,06,California,wk inc rsv prop ed visits,prop_ed,0.0023,NA
2025-03-15,08,Colorado,wk inc rsv prop ed visits,prop_ed,0.0061,NA
2025-03-15,09,Connecticut,wk inc rsv prop ed visits,prop_ed,8e-4,NA
2025-03-15,10,Delaware,wk inc rsv prop ed visits,prop_ed,0.0024,NA
2025-03-15,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,0.0012,NA
2025-03-15,12,Florida,wk inc rsv prop ed visits,prop_ed,0.0017,NA
2025-03-15,13,Georgia,wk inc rsv prop ed visits,prop_ed,0.0012,NA
2025-03-15,15,Hawaii,wk inc rsv prop ed visits,prop_ed,0.0024,NA
2025-03-15,16,Idaho,wk inc rsv prop ed visits,prop_ed,0.0094,NA
2025-03-15,17,Illinois,wk inc rsv prop ed visits,prop_ed,0.0031,NA
2025-03-15,18,Indiana,wk inc rsv prop ed visits,prop_ed,0.004,NA
2025-03-15,19,Iowa,wk inc rsv prop ed visits,prop_ed,0.0087,NA
2025-03-15,20,Kansas,wk inc rsv prop ed visits,prop_ed,0.0049,NA
2025-03-15,21,Kentucky,wk inc rsv prop ed visits,prop_ed,0.0027,NA
2025-03-15,22,Louisiana,wk inc rsv prop ed visits,prop_ed,0.0018,NA
2025-03-15,23,Maine,wk inc rsv prop ed visits,prop_ed,0.0037,NA
2025-03-15,24,Maryland,wk inc rsv prop ed visits,prop_ed,0.0014,NA
2025-03-15,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,0.0022,NA
2025-03-15,26,Michigan,wk inc rsv prop ed visits,prop_ed,0.0048,NA
2025-03-15,27,Minnesota,wk inc rsv prop ed visits,prop_ed,0.0089,NA
2025-03-15,28,Mississippi,wk inc rsv prop ed visits,prop_ed,0.0014,NA
2025-03-15,30,Montana,wk inc rsv prop ed visits,prop_ed,0.0161,NA
2025-03-15,31,Nebraska,wk inc rsv prop ed visits,prop_ed,0.0049,NA
2025-03-15,32,Nevada,wk inc rsv prop ed visits,prop_ed,0.0034,NA
2025-03-15,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0.0049,NA
2025-03-15,34,New Jersey,wk inc rsv prop ed visits,prop_ed,0.0012,NA
2025-03-15,35,New Mexico,wk inc rsv prop ed visits,prop_ed,0.0104,NA
2025-03-15,36,New York,wk inc rsv prop ed visits,prop_ed,0.0014,NA
2025-03-15,37,North Carolina,wk inc rsv prop ed visits,prop_ed,0.0036,NA
2025-03-15,38,North Dakota,wk inc rsv prop ed visits,prop_ed,0.0078,NA
2025-03-15,39,Ohio,wk inc rsv prop ed visits,prop_ed,0.0018,NA
2025-03-15,40,Oklahoma,wk inc rsv prop ed visits,prop_ed,0.0051,NA
2025-03-15,41,Oregon,wk inc rsv prop ed visits,prop_ed,0.0063,NA
2025-03-15,42,Pennsylvania,wk inc rsv prop ed visits,prop_ed,0.0026,NA
2025-03-15,44,Rhode Island,wk inc rsv prop ed visits,prop_ed,0.0011,NA
2025-03-15,45,South Carolina,wk inc rsv prop ed visits,prop_ed,0.0014,NA
2025-03-15,46,South Dakota,wk inc rsv prop ed visits,prop_ed,0.0139,NA
2025-03-15,47,Tennessee,wk inc rsv prop ed visits,prop_ed,0.0019,NA
2025-03-15,48,Texas,wk inc rsv prop ed visits,prop_ed,0.0022,NA
2025-03-15,49,Utah,wk inc rsv prop ed visits,prop_ed,0.0084,NA
2025-03-15,50,Vermont,wk inc rsv prop ed visits,prop_ed,0.0036,NA
2025-03-15,51,Virginia,wk inc rsv prop ed visits,prop_ed,0.0014,NA
2025-03-15,53,Washington,wk inc rsv prop ed visits,prop_ed,0.0055,NA
2025-03-15,54,West Virginia,wk inc rsv prop ed visits,prop_ed,0.0116,NA
2025-03-15,55,Wisconsin,wk inc rsv prop ed visits,prop_ed,0.0069,NA
2025-03-15,56,Wyoming,wk inc rsv prop ed visits,prop_ed,0.0075,NA
2025-03-15,US,United States,wk inc rsv prop ed visits,prop_ed,0.0031,NA
2025-03-22,01,Alabama,wk inc rsv prop ed visits,prop_ed,0.0017,NA
2025-03-22,02,Alaska,wk inc rsv prop ed visits,prop_ed,0.0035,NA
2025-03-22,04,Arizona,wk inc rsv prop ed visits,prop_ed,0.0024,NA
2025-03-22,05,Arkansas,wk inc rsv prop ed visits,prop_ed,0.0027,NA
2025-03-22,06,California,wk inc rsv prop ed visits,prop_ed,0.0021,NA
2025-03-22,08,Colorado,wk inc rsv prop ed visits,prop_ed,0.005,NA
2025-03-22,09,Connecticut,wk inc rsv prop ed visits,prop_ed,0.001,NA
2025-03-22,10,Delaware,wk inc rsv prop ed visits,prop_ed,0.0025,NA
2025-03-22,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,0.0019,NA
2025-03-22,12,Florida,wk inc rsv prop ed visits,prop_ed,0.0019,NA
2025-03-22,13,Georgia,wk inc rsv prop ed visits,prop_ed,6e-4,NA
2025-03-22,15,Hawaii,wk inc rsv prop ed visits,prop_ed,0.0016,NA
2025-03-22,16,Idaho,wk inc rsv prop ed visits,prop_ed,0.0076,NA
2025-03-22,17,Illinois,wk inc rsv prop ed visits,prop_ed,0.0026,NA
2025-03-22,18,Indiana,wk inc rsv prop ed visits,prop_ed,0.0032,NA
2025-03-22,19,Iowa,wk inc rsv prop ed visits,prop_ed,0.0076,NA
2025-03-22,20,Kansas,wk inc rsv prop ed visits,prop_ed,0.0048,NA
2025-03-22,21,Kentucky,wk inc rsv prop ed visits,prop_ed,0.0029,NA
2025-03-22,22,Louisiana,wk inc rsv prop ed visits,prop_ed,0.0011,NA
2025-03-22,23,Maine,wk inc rsv prop ed visits,prop_ed,0.0042,NA
2025-03-22,24,Maryland,wk inc rsv prop ed visits,prop_ed,9e-4,NA
2025-03-22,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,0.002,NA
2025-03-22,26,Michigan,wk inc rsv prop ed visits,prop_ed,0.0038,NA
2025-03-22,27,Minnesota,wk inc rsv prop ed visits,prop_ed,0.0072,NA
2025-03-22,28,Mississippi,wk inc rsv prop ed visits,prop_ed,9e-4,NA
2025-03-22,30,Montana,wk inc rsv prop ed visits,prop_ed,0.0106,NA
2025-03-22,31,Nebraska,wk inc rsv prop ed visits,prop_ed,0.005,NA
2025-03-22,32,Nevada,wk inc rsv prop ed visits,prop_ed,0.0022,NA
2025-03-22,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0.0028,NA
2025-03-22,34,New Jersey,wk inc rsv prop ed visits,prop_ed,0.0015,NA
2025-03-22,35,New Mexico,wk inc rsv prop ed visits,prop_ed,0.0081,NA
2025-03-22,36,New York,wk inc rsv prop ed visits,prop_ed,0.0012,NA
2025-03-22,37,North Carolina,wk inc rsv prop ed visits,prop_ed,0.0033,NA
2025-03-22,38,North Dakota,wk inc rsv prop ed visits,prop_ed,0.0074,NA
2025-03-22,39,Ohio,wk inc rsv prop ed visits,prop_ed,0.0015,NA
2025-03-22,40,Oklahoma,wk inc rsv prop ed visits,prop_ed,0.0042,NA
2025-03-22,41,Oregon,wk inc rsv prop ed visits,prop_ed,0.0055,NA
2025-03-22,42,Pennsylvania,wk inc rsv prop ed visits,prop_ed,0.0021,NA
2025-03-22,44,Rhode Island,wk inc rsv prop ed visits,prop_ed,0.0012,NA
2025-03-22,45,South Carolina,wk inc rsv prop ed visits,prop_ed,9e-4,NA
2025-03-22,46,South Dakota,wk inc rsv prop ed visits,prop_ed,0.0137,NA
2025-03-22,47,Tennessee,wk inc rsv prop ed visits,prop_ed,0.0019,NA
2025-03-22,48,Texas,wk inc rsv prop ed visits,prop_ed,0.0016,NA
2025-03-22,49,Utah,wk inc rsv prop ed visits,prop_ed,0.0084,NA
2025-03-22,50,Vermont,wk inc rsv prop ed visits,prop_ed,0.0044,NA
2025-03-22,51,Virginia,wk inc rsv prop ed visits,prop_ed,0.0012,NA
2025-03-22,53,Washington,wk inc rsv prop ed visits,prop_ed,0.0042,NA
2025-03-22,54,West Virginia,wk inc rsv prop ed visits,prop_ed,0.0094,NA
2025-03-22,55,Wisconsin,wk inc rsv prop ed visits,prop_ed,0.0049,NA
2025-03-22,56,Wyoming,wk inc rsv prop ed visits,prop_ed,0.0095,NA
2025-03-22,US,United States,wk inc rsv prop ed visits,prop_ed,0.0026,NA
2025-03-29,01,Alabama,wk inc rsv prop ed visits,prop_ed,0.0012,NA
2025-03-29,02,Alaska,wk inc rsv prop ed visits,prop_ed,0.0015,NA
2025-03-29,04,Arizona,wk inc rsv prop ed visits,prop_ed,0.0017,NA
2025-03-29,05,Arkansas,wk inc rsv prop ed visits,prop_ed,0.0025,NA
2025-03-29,06,California,wk inc rsv prop ed visits,prop_ed,0.0017,NA
2025-03-29,08,Colorado,wk inc rsv prop ed visits,prop_ed,0.0043,NA
2025-03-29,09,Connecticut,wk inc rsv prop ed visits,prop_ed,6e-4,NA
2025-03-29,10,Delaware,wk inc rsv prop ed visits,prop_ed,0.0015,NA
2025-03-29,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,8e-4,NA
2025-03-29,12,Florida,wk inc rsv prop ed visits,prop_ed,0.0014,NA
2025-03-29,13,Georgia,wk inc rsv prop ed visits,prop_ed,6e-4,NA
2025-03-29,15,Hawaii,wk inc rsv prop ed visits,prop_ed,0.0013,NA
2025-03-29,16,Idaho,wk inc rsv prop ed visits,prop_ed,0.0051,NA
2025-03-29,17,Illinois,wk inc rsv prop ed visits,prop_ed,0.0022,NA
2025-03-29,18,Indiana,wk inc rsv prop ed visits,prop_ed,0.0022,NA
2025-03-29,19,Iowa,wk inc rsv prop ed visits,prop_ed,0.005,NA
2025-03-29,20,Kansas,wk inc rsv prop ed visits,prop_ed,0.0035,NA
2025-03-29,21,Kentucky,wk inc rsv prop ed visits,prop_ed,0.0029,NA
2025-03-29,22,Louisiana,wk inc rsv prop ed visits,prop_ed,0.001,NA
2025-03-29,23,Maine,wk inc rsv prop ed visits,prop_ed,0.0041,NA
2025-03-29,24,Maryland,wk inc rsv prop ed visits,prop_ed,0.0011,NA
2025-03-29,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,0.0016,NA
2025-03-29,26,Michigan,wk inc rsv prop ed visits,prop_ed,0.0034,NA
2025-03-29,27,Minnesota,wk inc rsv prop ed visits,prop_ed,0.0054,NA
2025-03-29,28,Mississippi,wk inc rsv prop ed visits,prop_ed,7e-4,NA
2025-03-29,30,Montana,wk inc rsv prop ed visits,prop_ed,0.0136,NA
2025-03-29,31,Nebraska,wk inc rsv prop ed visits,prop_ed,0.0032,NA
2025-03-29,32,Nevada,wk inc rsv prop ed visits,prop_ed,0.0018,NA
2025-03-29,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0.0012,NA
2025-03-29,34,New Jersey,wk inc rsv prop ed visits,prop_ed,0.0011,NA
2025-03-29,35,New Mexico,wk inc rsv prop ed visits,prop_ed,0.0048,NA
2025-03-29,36,New York,wk inc rsv prop ed visits,prop_ed,0.0011,NA
